city,cats,price,people,district,airport,electricity,water,label
Kragujevac,4.0,97599.492434063,7.0,6,,-0.30527352361361915,0.3078264195535453,kvalitetan
Novi Sad,7.0,54634.1439814645,2.0,5,,-0.2323178473499744,-1.0881287446107963,nekvalitetan
Beograd,,68741.14045109793,,13,True,0.49040352003210175,-0.8927374752166648,nekvalitetan
Nis,6.0,75348.22799748802,6.0,17,True,0.37171556327422395,-1.0379736468354184,nekvalitetan
Kragujevac,0.0,90564.7226081207,7.0,8,,0.8648954217780397,0.450839851339086,nekvalitetan
Novi Sad,8.0,83874.24168888357,5.0,18,,0.11054821208580795,-0.2039092044761421,kvalitetan
Beograd,6.0,95057.34434882682,4.0,12,True,1.0796531134828207,-0.21952660779156447,nekvalitetan
Nis,1.0,99199.62669085465,,2,True,0.9197443263401521,0.48712142013419946,nekvalitetan
Kragujevac,4.0,99534.57490537377,6.0,3,,-0.39042324771610554,0.09992689201870202,kvalitetan
Novi Sad,8.0,56889.27988316052,7.0,9,,0.28589386438856756,-0.17632734265039907,kvalitetan
Beograd,5.0,55806.01951360064,3.0,4,True,-0.23035644611826597,-0.2738428273673209,kvalitetan
Nis,2.0,54585.96986079444,6.0,14,True,0.2354500105697413,0.5726011341398386,kvalitetan
Kragujevac,0.0,70311.76235072612,6.0,6,,-0.5120441433011169,-0.8178631052215426,nekvalitetan
Novi Sad,,97208.11110907112,5.0,5,,0.5837629552037307,0.4907943486682099,nekvalitetan
Beograd,7.0,60293.149248912916,0.0,18,True,0.14195731229366781,-0.23990591729324873,kvalitetan
Nis,2.0,65500.001802422,5.0,16,True,0.07076277946562329,-0.127828025291829,kvalitetan
Kragujevac,8.0,76329.34852275519,1.0,13,,-0.30896269711776925,-0.2670763734539173,kvalitetan
Novi Sad,8.0,76054.72836637669,1.0,3,,-0.7336022580106143,0.13062894323442453,nekvalitetan
Beograd,3.0,97510.28610515191,1.0,12,True,-0.8040738603151831,0.21397775421202775,nekvalitetan
Nis,5.0,84814.7175304064,,14,True,-0.055344806005850816,-0.21372494311242352,kvalitetan
Kragujevac,5.0,89126.59877725047,2.0,8,,-0.265217636749391,-0.17066411291916886,kvalitetan
Novi Sad,8.0,85503.11480093775,3.0,19,,-0.23694176044066456,-1.3956536213969748,nekvalitetan
Beograd,2.0,97056.38653267329,7.0,14,True,-0.3125125191960269,-0.22568363264703012,kvalitetan
Nis,3.0,56140.70113758466,1.0,17,True,-1.1173747254967428,0.7332071412083071,nekvalitetan
Kragujevac,6.0,76451.78610639181,4.0,1,,0.2811877121460962,0.9646822369530109,nekvalitetan
Novi Sad,4.0,70245.60640943327,1.0,0,,0.807229407956535,-0.6143699394603931,nekvalitetan
Beograd,6.0,61319.53017167485,2.0,10,True,-1.0497739369649275,-0.43466259609564506,nekvalitetan
Nis,1.0,96607.20656951841,,19,True,-0.701302751468687,0.8934500109856808,nekvalitetan
Kragujevac,0.0,87754.14424576885,5.0,15,,-0.11222875070808651,0.3838775846939675,kvalitetan
Novi Sad,8.0,60981.51189429178,2.0,9,,-0.10917450576864753,0.26035636696828246,kvalitetan
Beograd,5.0,83646.05023721192,4.0,19,True,0.6141731286439691,-0.6170515223012635,nekvalitetan
Nis,2.0,72284.70361579163,0.0,2,True,0.7629692249603783,0.687896635176714,nekvalitetan
Kragujevac,6.0,98864.33350478465,6.0,2,,0.5002126600412383,0.0844089109739398,kvalitetan
Novi Sad,1.0,81091.60383756974,1.0,11,,-1.01910805492022,-0.4452942753373921,nekvalitetan
Beograd,2.0,62187.91974572229,,6,True,0.37081326844827156,-0.8128977407804122,nekvalitetan
Nis,5.0,59778.6304040595,6.0,17,True,-0.13999631335895701,1.0225699082119992,nekvalitetan
Kragujevac,2.0,63369.90216437391,7.0,10,,-0.9602905944381932,-0.1469432120841618,nekvalitetan
Novi Sad,1.0,97684.01567583947,0.0,9,,-0.7770757870515472,-0.6637695128965198,nekvalitetan
Beograd,2.0,72758.40121842496,1.0,14,True,0.8614507314923313,-0.7645635168012497,nekvalitetan
Nis,4.0,60242.582264629615,3.0,1,True,-0.35526428144638356,-0.3082880349069329,kvalitetan
Kragujevac,5.0,55014.80259340379,5.0,10,,1.1757181300751633,0.35642137625045733,nekvalitetan
Novi Sad,0.0,98140.19538316649,,2,,0.3989734988224152,-0.28929517931509835,kvalitetan
Beograd,6.0,72256.3172262307,4.0,11,True,0.24565729533598976,0.09554625165105451,kvalitetan
Nis,9.0,60258.13186879592,3.0,5,True,0.3454061419583443,-0.042470667691380845,kvalitetan
Kragujevac,5.0,59200.18709660803,4.0,18,,0.26850844940389995,-0.36321787773622094,kvalitetan
Novi Sad,,72301.06843167433,0.0,6,,0.46626848841746754,0.8563599645341275,nekvalitetan
Beograd,4.0,98548.34613860995,2.0,17,True,0.13611115961688555,-0.28166273353669913,kvalitetan
Nis,9.0,70271.32508022082,6.0,5,True,-0.2549908110009803,0.13973497221937314,kvalitetan
Kragujevac,,75160.2912748799,,7,,0.6182517557618178,-0.5154846418402769,nekvalitetan
Novi Sad,1.0,89638.71149464583,6.0,8,,-0.13192322080115315,-0.17669853353514256,kvalitetan
Beograd,1.0,97181.88662364447,6.0,18,True,-0.26015463492009566,-0.2109287453254253,kvalitetan
Nis,,74914.31373884514,7.0,3,True,0.6237897207085379,0.7712600745217294,nekvalitetan
Kragujevac,9.0,58393.54449389268,4.0,1,,0.6765987088947888,0.32554092010482216,nekvalitetan
Novi Sad,7.0,95294.90644874146,,3,,-0.3139779145686449,0.9215953238521996,nekvalitetan
Beograd,7.0,85267.44587092666,7.0,10,True,0.5488851974298241,-0.855248870432652,nekvalitetan
Nis,3.0,61260.0552294583,5.0,14,True,-0.7019973542293039,-0.5546301026569841,nekvalitetan
Kragujevac,,74028.69269382962,,7,,-0.8865479720721843,-0.35455953688968617,nekvalitetan
Novi Sad,,95897.07384003664,0.0,9,,0.9808360309148947,0.3924102783237172,nekvalitetan
Beograd,2.0,96592.5380849951,0.0,17,True,-0.3246078525667631,0.5660765896372408,kvalitetan
Nis,0.0,62323.02815727051,3.0,11,True,0.5002723232360716,-0.7526217069627397,nekvalitetan
Kragujevac,2.0,69651.97770819855,6.0,4,,0.054026027198043,-0.13607782727859014,kvalitetan
Novi Sad,,83723.8393889668,3.0,8,,-0.26461892619848265,0.24683739411972677,kvalitetan
Beograd,2.0,62812.735743351346,3.0,0,True,-0.08382928761208629,0.21733247967434272,kvalitetan
Nis,3.0,82614.73861064669,2.0,6,True,-0.5918139369050569,1.2032687987111848,nekvalitetan
Kragujevac,9.0,76732.12335465528,3.0,8,,0.6243080806189396,-0.6410493090411956,nekvalitetan
Novi Sad,7.0,85657.10214199283,7.0,7,,0.9598237048211712,0.4898714375737214,nekvalitetan
Beograd,6.0,63318.49577388503,0.0,7,True,0.992367122405422,0.32702992003279935,nekvalitetan
Nis,8.0,58902.18121296701,6.0,6,True,-1.1072518385555568,0.0372569642973522,nekvalitetan
Kragujevac,,87742.46172502794,,15,,0.6414659646605112,-0.615258129747944,nekvalitetan
Novi Sad,7.0,70698.45786031405,,0,,-0.16542121835638648,-0.05825647353800592,kvalitetan
Beograd,7.0,71615.18180842449,5.0,5,True,-0.2546175868658814,0.0227438877492529,kvalitetan
Nis,,76184.75103507061,3.0,10,True,1.120090804296955,0.2704246234088746,nekvalitetan
Kragujevac,9.0,90387.72693769624,1.0,12,,-0.13779913703090027,1.0165884272192274,nekvalitetan
Novi Sad,1.0,58444.76199423001,0.0,12,,0.7553155517258555,0.6376349500966683,nekvalitetan
Beograd,5.0,52774.68113214244,4.0,19,True,0.7088063359112866,-0.526414935905957,nekvalitetan
Nis,5.0,99992.36298159542,1.0,18,True,-0.45400269579483,0.025262619581749537,kvalitetan
Kragujevac,4.0,52154.856705385064,,7,,-0.02820358556263039,0.29253304663194174,kvalitetan
Novi Sad,,84102.28961737925,5.0,0,,1.175393575273965,-0.07922456612090395,nekvalitetan
Beograd,1.0,59850.72896926178,6.0,11,True,-0.5327960447960105,-1.0070593446855163,nekvalitetan
Nis,3.0,83845.94945266536,7.0,10,True,0.38087300016081727,-0.00881708931981906,kvalitetan
Kragujevac,8.0,94584.86218516786,1.0,7,,-0.032339966846360424,-0.03498891019947717,kvalitetan
Novi Sad,9.0,94747.78033850418,3.0,4,,-0.8634189062224389,-0.34181634100350805,nekvalitetan
Beograd,6.0,98430.1850540809,2.0,11,True,-0.46822608919249853,-0.770001665886508,nekvalitetan
Nis,3.0,57516.22148924333,3.0,4,True,-0.04368427542899164,0.26345291956159755,kvalitetan
Kragujevac,8.0,98681.92288530068,3.0,6,,-0.24570830345854203,0.2200443174495736,kvalitetan
Novi Sad,2.0,58106.62390549406,6.0,15,,0.03875938932832865,0.025388326358767088,kvalitetan
Beograd,3.0,66431.67159831233,3.0,16,True,0.14150698668531458,-0.17960270193435485,kvalitetan
Nis,4.0,67978.9532197554,7.0,1,True,0.5428676550144262,0.7580454697452076,nekvalitetan
Kragujevac,8.0,53645.02193600544,3.0,0,,0.14811191546056238,-0.21123727538991086,kvalitetan
Novi Sad,3.0,59689.4135198349,1.0,12,,-0.07741860951417268,0.0031155528184447128,kvalitetan
Beograd,5.0,93445.45333135393,4.0,16,True,0.6823844646033868,0.5313071827228468,nekvalitetan
Nis,,58681.72228421036,0.0,4,True,-0.2729029923715258,-0.907212153249291,nekvalitetan
Kragujevac,8.0,58847.467989312754,,11,,-0.45245118078462454,0.15533552591792116,kvalitetan
Novi Sad,8.0,69280.74762397453,1.0,0,,-0.7693017986120679,-0.1399052390010925,nekvalitetan
Beograd,7.0,88282.58976574472,6.0,16,True,0.5286407298638074,0.8316053931916965,nekvalitetan
Nis,3.0,60291.41398366473,4.0,15,True,-0.8120516198007562,-0.5722551582998723,nekvalitetan
Kragujevac,4.0,80949.55261030859,6.0,17,,-0.03656709514267964,0.15018259520432764,kvalitetan
Novi Sad,3.0,75442.22454853597,,18,,0.825281415669872,0.49101057012255095,nekvalitetan
Beograd,1.0,70732.14387126478,4.0,10,True,0.13493143557800877,-0.02420260957947909,kvalitetan
Nis,8.0,60612.45798368104,0.0,0,True,0.001100059874251047,0.42947930676627977,kvalitetan
Kragujevac,2.0,73298.89464188562,1.0,3,,0.24693943967524143,0.12971145065467596,kvalitetan
Novi Sad,2.0,51031.17849462615,6.0,14,,-0.6425277359569088,-0.6703268055861364,nekvalitetan
Beograd,5.0,50813.2882384748,3.0,9,True,0.3239019111580373,-0.13446387712734342,kvalitetan
Nis,0.0,57625.56573963211,,11,True,0.3094693040240587,-0.8795899747034264,nekvalitetan
Kragujevac,,54913.67358863676,3.0,17,,0.8344742575181135,-0.47813104586444816,nekvalitetan
Novi Sad,3.0,72510.19820889048,5.0,15,,1.0054221497158469,0.4545011163349616,nekvalitetan
Beograd,9.0,68804.76326071128,4.0,0,True,-0.06733274500984407,0.212965468460041,kvalitetan
Nis,6.0,66269.32296041003,3.0,9,True,0.05713965539728612,-0.2709686703464557,kvalitetan
Kragujevac,0.0,80166.31612426534,4.0,19,,0.2794035975970599,-0.28367468050765254,kvalitetan
Novi Sad,3.0,77119.76654721281,7.0,0,,0.2018783318826912,-0.05361849252174394,kvalitetan
Beograd,,97781.34562213875,6.0,14,True,-0.7099994710152451,0.9443737568678326,nekvalitetan
Nis,,99153.19177043691,,14,True,0.7209298995105198,0.38389516625312525,nekvalitetan
Kragujevac,0.0,56231.060138395675,,0,,0.1105028285474914,-0.8775559144686327,nekvalitetan
Novi Sad,8.0,87910.32110360908,6.0,8,,-0.0713498249082669,1.1058960811723861,nekvalitetan
Beograd,1.0,57495.93421016249,6.0,4,True,-1.038604128180011,0.20299884776023133,nekvalitetan
Nis,1.0,94665.85260625384,6.0,16,True,0.06283261031589085,0.2756892439097915,kvalitetan
Kragujevac,3.0,90980.28197853391,5.0,3,,-0.1146565554347325,0.1994047028042897,kvalitetan
Novi Sad,3.0,52377.364485495535,2.0,0,,0.19801131281463158,0.43261464383876047,kvalitetan
Beograd,8.0,92401.62480525151,4.0,17,True,-0.8935894495232123,0.6906268322376379,nekvalitetan
Nis,1.0,78168.03823946007,0.0,19,True,0.175148463317987,-0.24088098272576403,kvalitetan
Kragujevac,3.0,74016.56638833677,3.0,6,,-0.4497536611558709,0.007225880203654,kvalitetan
Novi Sad,,95133.41038733453,2.0,17,,-0.8853004800450653,0.6748910158753529,nekvalitetan
Beograd,,82228.1859712701,1.0,19,True,0.177350237514612,0.6202444468417384,kvalitetan
Nis,0.0,81677.06798187623,2.0,9,True,1.071009942339253,-0.009337048424036154,nekvalitetan
Kragujevac,9.0,77267.03748896548,6.0,7,,0.691264878257695,-0.6118830996797604,nekvalitetan
Novi Sad,4.0,54206.08578253755,,0,,0.11512829325516756,1.0272103396209409,nekvalitetan
Beograd,4.0,68096.14788017128,7.0,16,True,0.2808543192441161,-0.9518914491766646,nekvalitetan
Nis,,83801.08557475067,,17,True,0.6408016749645957,-0.1411270475197094,kvalitetan
Kragujevac,7.0,89778.00114931948,,16,,0.2124012874567487,-0.3273696339908045,kvalitetan
Novi Sad,8.0,94334.73639988998,3.0,1,,0.2793671411845615,-0.9947750046585466,nekvalitetan
Beograd,,88053.88500908637,1.0,3,True,-0.9297132228816585,-0.3940901274590567,nekvalitetan
Nis,9.0,50616.26478792796,5.0,12,True,-0.9002900535053979,-0.04530119194305201,nekvalitetan
Kragujevac,5.0,88498.99700456092,4.0,2,,0.7022222149550998,-0.6587895862883023,nekvalitetan
Novi Sad,7.0,87501.21162618374,4.0,2,,0.047926932500995195,0.04444184962858194,kvalitetan
Beograd,,65891.02498177825,2.0,6,True,0.0738963828055352,-0.27625001740153166,kvalitetan
Nis,3.0,98168.35254805406,7.0,4,True,-0.1067503016150686,-0.16979688962217174,kvalitetan
Kragujevac,8.0,77694.47164749265,2.0,18,,0.43286315664925296,-0.7972040368824743,nekvalitetan
Novi Sad,9.0,90288.22743543098,4.0,7,,-0.491663014841357,0.13640027356667042,kvalitetan
Beograd,7.0,81010.82489412287,5.0,4,True,0.6303036596822307,-0.1922253744710332,nekvalitetan
Nis,7.0,56902.945773086445,5.0,0,True,0.6964522647843756,-0.6784813892100091,nekvalitetan
Kragujevac,1.0,89516.178173849,5.0,7,,0.47624347945723877,0.05528982660496484,kvalitetan
Novi Sad,6.0,64775.59738487414,6.0,11,,0.5687554914898003,0.41543019039485174,nekvalitetan
Beograd,,70672.60663441356,5.0,0,True,0.12605450930613155,-0.37978775241508916,kvalitetan
Nis,2.0,69125.22313191567,,18,True,-0.23718581401889616,-0.14658572003857334,kvalitetan
Kragujevac,4.0,83432.12215523758,0.0,12,,0.2639732058041151,0.33180068309211463,kvalitetan
Novi Sad,2.0,54627.28286174406,7.0,8,,-0.24895058913930448,1.0128227523598905,nekvalitetan
Beograd,4.0,90505.85235234755,1.0,19,True,1.0317652308183913,0.5562952341837398,nekvalitetan
Nis,7.0,63450.93589253249,2.0,1,True,-0.5068478668780171,-0.17848471702987675,kvalitetan
Kragujevac,8.0,70612.07396254924,3.0,7,,-0.16119070086301981,0.08528092544065596,kvalitetan
Novi Sad,5.0,99927.92918899098,6.0,14,,-0.31249384586262163,0.844841284936769,nekvalitetan
Beograd,7.0,92220.82701666387,3.0,15,True,0.16720609401528397,-0.11690152461391029,kvalitetan
Nis,6.0,80037.03661187046,0.0,15,True,-0.47505813130342744,0.8440050240476915,nekvalitetan
Kragujevac,6.0,92453.2260526363,,18,,-0.029147260109258166,0.18681959037747126,kvalitetan
Novi Sad,8.0,75922.02808226779,6.0,9,,0.8394314552818292,0.1618494345033582,nekvalitetan
Beograd,2.0,84134.70692357616,,19,True,-0.06870838679762294,1.0493269909804412,nekvalitetan
Nis,1.0,77821.1178209187,6.0,15,True,0.07470963883831211,0.0035811352092113835,kvalitetan
Kragujevac,1.0,50776.966164709724,0.0,2,,-0.4640272814201305,0.9694248530753535,nekvalitetan
Novi Sad,7.0,53745.456437382374,,9,,0.09069496706966582,0.14791725231800734,kvalitetan
Beograd,6.0,78701.55259804384,,3,True,-0.9493694700057494,0.13219003506576912,nekvalitetan
Nis,4.0,80877.94171782822,5.0,10,True,0.8847745751665,0.45297370273767257,nekvalitetan
Kragujevac,7.0,77400.26164944269,,7,,-0.2547306646169291,0.06997142743856126,kvalitetan
Novi Sad,5.0,88171.38878402943,,16,,-0.9324127461955302,-0.7095398592761973,nekvalitetan
Beograd,2.0,99857.58222622656,6.0,18,True,0.23379600246444537,-0.07463799537181737,kvalitetan
Nis,6.0,94676.12075724815,2.0,16,True,0.6257626036007724,0.9003518308207614,nekvalitetan
Kragujevac,4.0,52768.39724711055,1.0,3,,0.3110545766949629,-0.7777456051155102,nekvalitetan
Novi Sad,3.0,60248.97159350273,3.0,1,,0.2618057816616858,0.05922111266402101,kvalitetan
Beograd,0.0,69321.75903989536,4.0,10,True,-0.7033809282628796,-0.7228429944301604,nekvalitetan
Nis,1.0,62893.210979572206,3.0,12,True,-0.6776261285972004,-0.5558389824208299,nekvalitetan
Kragujevac,9.0,57926.10266873035,3.0,2,,0.028437310472874996,0.29566751695272875,kvalitetan
Novi Sad,2.0,51909.624815902615,3.0,8,,0.21971564841079735,0.48073999740955287,kvalitetan
Beograd,4.0,51493.605952190876,,15,True,0.8834692556085337,0.38620697837713514,nekvalitetan
Nis,6.0,51131.69818550996,6.0,8,True,0.2901478865761027,-0.5717436697073199,kvalitetan
Kragujevac,8.0,97319.5653188905,0.0,14,,-0.10019152328733705,0.007660326173790616,kvalitetan
Novi Sad,2.0,89874.20110580971,3.0,5,,-0.5065389061589433,0.9715596030347219,nekvalitetan
Beograd,,64162.272705257434,,6,True,1.1077906175407641,0.5455618590257898,nekvalitetan
Nis,,94645.09729821054,1.0,5,True,0.10402038374257286,-0.030404917556904835,kvalitetan
Kragujevac,6.0,65870.7063914743,7.0,14,,-0.1693562766934769,0.36909580233522976,kvalitetan
Novi Sad,1.0,74394.53814618223,,7,,0.32456883221562993,-0.23892757820790922,kvalitetan
Beograd,9.0,96425.59075688134,0.0,9,True,0.1935600477017321,0.2520302601489238,kvalitetan
Nis,8.0,60877.289513595664,6.0,2,True,-0.07672674979102072,-0.22318638308484276,kvalitetan
Kragujevac,,89304.95417054466,5.0,0,,-0.459006210002305,-0.0330620642223615,kvalitetan
Novi Sad,6.0,77484.76750688422,,17,,-0.7233572232484378,-0.3181033430906912,nekvalitetan
Beograd,6.0,75717.39474859973,1.0,6,True,-0.21477660143850075,-0.37570975839436604,kvalitetan
Nis,8.0,52658.042331633646,4.0,12,True,0.7501329903858686,0.06829779363465954,nekvalitetan
Kragujevac,5.0,73765.68496781986,2.0,11,,0.04702479056915362,-0.4556209017848648,kvalitetan
Novi Sad,4.0,68208.41103955967,,11,,-0.061694112369254206,0.1787000508379796,kvalitetan
Beograd,9.0,51537.4730302588,1.0,13,True,-0.8669604509919472,-0.24171617656976446,nekvalitetan
Nis,5.0,59990.94861498152,2.0,9,True,-0.597338548210734,1.2475301034592887,nekvalitetan
Kragujevac,0.0,50326.92763891441,1.0,10,,0.8462428665542163,0.7612427412580048,nekvalitetan
Novi Sad,2.0,57848.02954461738,,16,,0.15175523542741226,0.10434005687433016,kvalitetan
Beograd,,79151.95837277683,7.0,9,True,-0.4430029742192288,0.8539585957042725,nekvalitetan
Nis,6.0,56716.98994404755,4.0,8,True,-0.22646464427811236,-0.5660968772390511,kvalitetan
Kragujevac,3.0,95675.96901221777,7.0,11,,-0.3559126089353107,-0.11587412172920085,kvalitetan
Novi Sad,1.0,93815.3097770768,2.0,0,,0.06784064972406256,0.2938775004854525,kvalitetan
Beograd,6.0,64107.07976830611,6.0,13,True,-0.6313546654109763,0.8044054362838584,nekvalitetan
Nis,,74798.36917026999,7.0,10,True,-0.37509763537675245,0.5220903947335487,kvalitetan
Kragujevac,,92197.1795321125,4.0,5,,0.6628783105808636,1.0017709407438775,nekvalitetan
Novi Sad,6.0,68106.6733579455,1.0,2,,0.8907463545261599,0.06194579148420498,nekvalitetan
Beograd,4.0,78635.20087387224,1.0,14,True,-0.48087272851804486,0.02964551916787983,kvalitetan
Nis,7.0,59993.29207688405,5.0,0,True,-0.20252026438803092,-0.7307529944913211,nekvalitetan
Kragujevac,,72387.5375190498,5.0,1,,-0.8441514798266231,-0.5021656795027266,nekvalitetan
Novi Sad,3.0,64981.41786414083,6.0,11,,-0.221171544724673,-0.7615271342298866,nekvalitetan
Beograd,2.0,62564.50725414683,2.0,15,True,-0.08057340658900106,0.8030798603523392,nekvalitetan
Nis,5.0,51064.55904240915,2.0,14,True,0.23900597610600458,-0.1658304876420115,kvalitetan
Kragujevac,7.0,69162.48198366104,6.0,15,,-0.7252103402511287,0.48519234636613334,nekvalitetan
Novi Sad,0.0,59630.9839541992,3.0,18,,-0.2540572439985535,0.9425605499309311,nekvalitetan
Beograd,2.0,77010.71868205765,1.0,6,True,0.9789417099448752,-0.5933408601246442,nekvalitetan
Nis,8.0,96877.23545937761,5.0,19,True,0.10452701398855327,-0.09245549422810403,kvalitetan
Kragujevac,4.0,64223.88688529417,,15,,-0.7274084352921087,0.782565342708127,nekvalitetan
Novi Sad,6.0,70530.81807090298,2.0,7,,0.21114495285678547,0.023224098048362153,kvalitetan
Beograd,5.0,94048.28077168297,4.0,17,True,-0.7788418607172536,0.18447994485056712,nekvalitetan
Nis,5.0,71969.39069791255,7.0,11,True,0.210171351116438,0.2209269663274495,kvalitetan
Kragujevac,0.0,76343.15578867822,5.0,8,,0.21261409574003765,-0.37214335928419157,kvalitetan
Novi Sad,0.0,69279.06719631603,,9,,-0.6333261911745027,-0.5254591491935571,nekvalitetan
Beograd,6.0,88305.51750981697,6.0,19,True,0.6322837490912901,0.5870393627943585,nekvalitetan
Nis,1.0,53880.88170041156,,19,True,1.0281149014788489,-0.009665162487757766,nekvalitetan
Kragujevac,3.0,93766.71463338629,4.0,2,,0.5161019241450064,0.019409137005577413,kvalitetan
Novi Sad,4.0,83337.14453243192,7.0,19,,0.7635937077111354,0.7465563949015841,nekvalitetan
Beograd,4.0,54622.32481303963,6.0,8,True,0.12208191002977717,-0.6208386051846091,kvalitetan
Nis,,84155.91397681698,5.0,3,True,0.060485452959660374,1.0397679459617353,nekvalitetan
Kragujevac,3.0,50632.45691549815,1.0,15,,-0.39679739504589967,-0.15741657150598826,kvalitetan
Novi Sad,0.0,65151.03514267896,,6,,0.14308312482960409,0.04774685660844294,kvalitetan
